666,-3122,0,0,-5.09598973e+00,5.36279414e+00,-6.45118324e+01,8.67237568e+00,1.43826866e+01,-4.61693970e+02
666,310,0,0,7.17668285e+00,-1.91207208e+00,-4.62585840e+01,8.67237568e+00,1.43826866e+01,-4.61693970e+02
