666,-3122,-2.22269022e+00,3.74325275e+00,1.77627100e+00,-3.15042639e+00,2.64230847e+00,-4.56256866e+00
666,310,-1.47170591e+00,-6.44708906e-01,9.34605196e-01,-3.15042639e+00,2.64230847e+00,-4.56256866e+00
